Product,"Crop And Animal Production, Hunting And Related Service Activities ",Forestry And Logging ,Fishing And Aquaculture ,Mining Of Coal And Lignite ,Extraction Of Crude Petroleum And Natural Gas & Mining Of Metal Ores,Other Mining And Quarrying ,Mining Support Service Activities ,Processing and preserving of meat and production of meat products,"Processing and preserving of fish, crustaceans, molluscs, fruit and vegetables",Manufacture of vegetable and animal oils and fats,Manufacture of dairy products,"Manufacture of grain mill products, starches and starch products",Manufacture of bakery and farinaceous products,Manufacture of other food products,Manufacture of prepared animal feeds,Manufacture of alcoholic beverages & Tobacco Products,Manufacture of soft drinks; production of mineral waters and other bottled waters,Manufacture Of Textiles ,Manufacture Of Wearing Apparel ,Manufacture Of Leather And Related Products ,"Manufacture Of Wood & Products Of Wood & Cork, Except Furniture; Manuf. Of Articles Of Straw",Manufacture Of Paper And Paper Products ,Printing And Reproduction Of Recorded Media ,Manufacture Of Coke And Refined Petroleum Products ,"Manufacture of industrial gases, inorganics and fertilisers (inorganic chemicals) - 20.11/13/15",Manufacture of petrochemicals - 20.14/16/17/60,"Manufacture of dyestuffs, agro-chemicals - 20.12/20","Manufacture of paints, varnishes and similar coatings, printing ink and mastics","Manufacture of soap & detergents, cleaning & polishing, perfumes & toilet preparations",Manufacture of other chemical products,Manufacture Of Basic Pharmaceutical Products And Pharmaceutical Preparations,Manufacture Of Rubber And Plastic Products ,"Manufacture of glass, refractory, clay, porcelain, ceramic, stone products - 23.1-4/7-9","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",Manufacture of basic iron and steel,Manufacture of other basic metals and casting,"Manufacture of fabricated metal products, excluding weapons & ammunition - 25.1-3/5-9",Manufacture of weapons and ammunition,"Manufacture Of Computer, Electronic And Optical Products ",Manufacture Of Electrical Equipment ,Manufacture Of Machinery And Equipment N.E.C. ,"Manufacture Of Motor Vehicles, Trailers And Semi-Trailers ",Building of ships and boats,Manufacture of air and spacecraft and related machinery,Manufacture of other transport equipment - 30.2/4/9,Manufacture Of Furniture ,Other Manufacturing ,Repair and maintenance of ships and boats,Repair and maintenance of aircraft and spacecraft,Rest of repair; Installation - 33.11-14/17/19/20,"Electric power generation, transmission and distribution",Manufacture of gas; distribution of gaseous fuels through mains; steam and aircon supply,"Water Collection, Treatment And Supply ",Sewerage ,"Waste Collection, Treatment And Disposal Activities; Materials Recovery ",Remediation Activities And Other Waste Management Services ,Construction,Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles ,"Wholesale Trade, Except Of Motor Vehicles And Motorcycles ","Retail Trade, Except Of Motor Vehicles And Motorcycles ",Rail transport,"Land transport services and transport services via pipelines, excluding rail transport",Water Transport ,Air Transport ,Warehousing And Support Activities For Transportation ,Postal And Courier Activities ,Accommodation ,Food And Beverage Service Activities ,Publishing Activities ,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities",Telecommunications ,"Computer Programming, Consultancy And Related Activities ",Information Service Activities ,"Financial Service Activities, Except Insurance And Pension Funding ","Insurance, reinsurance and pension funding services, except compulsory social security",Activities Auxiliary To Financial Services And Insurance Activities ,"Buying and selling, renting and operating of own or leased real estate, excluding imputed rent",Owner-Occupiers' Housing,Real estate services on a fee or contract basis ,Legal activities ,"Accounting, bookkeeping and auditing activities; tax consultancy ",Activities Of Head Offices; Management Consultancy Activities ,Architectural And Engineering Activities; Technical Testing And Analysis ,Scientific Research And Development ,Advertising And Market Research ,"Other Professional, Scientific And Technical Activities ",Veterinary Activities ,Rental And Leasing Activities ,Employment Activities ,"Travel Agency, Tour Operator And Other Reservation Service And Related Activities ",Security And Investigation Activities ,Services To Buildings And Landscape Activities ,"Office Administrative, Office Support And Other Business Support Activities ",Public Administration And Defence; Compulsory Social Security ,Education ,Human Health Activities,Residential Care & Social Work Activities,"Creative, Arts And Entertainment Activities ","Libraries, Archives, Museums And Other Cultural Activities ",Gambling And Betting Activities ,Sports Activities And Amusement And Recreation Activities ,Activities Of Membership Organisations ,Repair Of Computers And Personal And Household Goods ,Other Personal Service Activities ,Activities Of Households As Employers Of Domestic Personnel ,"Waste Collection, Treatment And Disposal Activities; Materials Recovery non-market","Land transport services and transport services via pipelines, excluding rail transport non-market",Warehousing And Support Activities For Transportation non-market,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities non-market",Public Administration And Defence; Compulsory Social Security non-market,Education non-market,Human Health Activities non-market,Residential Care & Social Work Activities non-market,"Creative, Arts And Entertainment Activities non-market","Libraries, Archives, Museums And Other Cultural Activities non-market",Sports Activities And Amusement And Recreation Activities non-market,Financial Services NPISH,Real Estate services NPISH,Legal services NPISH,Scientific Research And Development NPISH,Veterinary Activities NPISH,Services To Buildings And Landscape Activities NPISH,Education NPISH,Human Health Activities NPISH,Residential Care & Social Work Activities NPISH,"Creative, Arts And Entertainment Activities NPISH","Libraries, archives, museums and other cultural services NPISH",Sports Activities And Amusement And Recreation Activities NPISH,Activities Of Membership Organisations NPISH,Total Intermediate Demand,Households,PublicSector,Non-Profit Institutions Serving Households,Central Government,Local Authorities,Gross Fixed Capital Formation,Valuables,Changes in Inventories,Exports of Goods - EU,Exports of Goods - Non EU,Exports of Services - EU,Exports of Services - Non EU,Total Exports,Total Demand for Products at Basic Prices
"Manufacture of fabricated metal products, excluding weapons & ammunition - 25.1-3/5-9",165,2,7,34,339,25,28,65,89,4,40,8,80,146,109,380,265,17,9,15,118,10,59,174,5,28,13,38,143,39,71,310,109,95,88,170,1563,85,442,549,2235,1910,277,1772,7,163,214,51,262,489,361,90,15,11,65,0,4877,287,347,76,59,60,29,27,2,6,6,107,9,3,17,77,2,0,32,20,55,0,2,8,5,0,184,375,5,13,0,23,24,1,1,2,17,0,29,1,80,0,1,7,3,0,23,0,0,0,0,0,0,13,58,57,0,0,0,6,0,0,0,0,1,0,23,0,38,0,0,0,0,20954,3,0,0,0,0,4097,0,-365,2005,2115,6,2,4128,28817
Manufacture of weapons and ammunition,0,0,0,0,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,0,0,0,21,542,1,0,17,0,0,0,13,0,0,0,0,63,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,0,0,0,12,0,0,0,0,1,0,0,0,0,0,1,124,0,0,0,1,1,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616,4,0,0,0,0,637,0,-3,110,986,0,0,1096,4350
"Manufacture Of Computer, Electronic And Optical Products ",6,3,4,4,1,6,0,5,1,0,2,2,3,3,1,3,2,3,3,0,5,6,0,1,4,23,4,0,3,20,13,4,0,6,24,21,13,49,1038,97,25,21,32,10,2,5,112,7,8,174,39,18,5,6,17,0,97,23,60,11,2,34,0,0,2,6,8,32,1,22,880,39,12,2,16,8,29,5,1,3,2,1,14,126,4,11,6,10,15,8,2,5,11,36,14,18,25,0,3,12,5,4,4,1,0,6,0,1,4,1297,151,1051,55,0,4,12,0,0,0,0,9,0,13,13,3,0,5,0,0,6118,342,0,0,0,0,1880,0,35,5056,5637,19,5,10717,19092
Manufacture Of Electrical Equipment ,52,0,1,1,57,1,3,1,1,0,1,0,1,0,1,1,1,1,0,1,3,0,0,0,0,1,1,0,0,2,3,6,0,2,5,0,5,19,129,158,194,6,73,3,7,1,147,13,5,209,1033,211,5,0,20,0,2166,31,26,132,9,334,9,0,0,43,0,31,1,41,347,96,9,0,23,11,51,12,5,19,3,4,12,41,3,8,0,194,28,2,20,9,8,7,22,4,25,0,6,11,4,2,114,0,0,0,0,0,0,362,49,16,30,0,4,28,0,0,0,0,0,1,17,2,9,0,2,1,3,6835,2,0,0,0,0,405,0,-110,2120,2614,18,7,4759,11891
Manufacture Of Machinery And Equipment N.E.C. ,30,1,3,29,20,35,1,103,27,2,22,26,53,50,13,15,22,20,7,2,37,104,115,1,3,14,10,8,5,6,14,7,48,48,193,78,7,20,213,180,379,13,172,26,3,35,37,24,49,157,195,61,101,8,70,0,1154,451,67,61,21,48,1,1,0,6,4,34,14,32,46,24,3,0,12,4,59,1,0,9,2,1,11,39,13,20,0,21,23,1,20,3,5,2,2,0,18,0,3,3,16,0,10,0,0,0,0,0,0,68,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6,0,0,2,0,5265,89,0,0,0,0,3224,0,-174,7139,11606,0,0,18745,27149
"Manufacture Of Motor Vehicles, Trailers And Semi-Trailers ",35,9,0,5,1,25,1,14,3,2,20,4,18,8,7,27,7,9,6,0,21,14,7,2,4,12,7,2,1,3,5,9,5,35,30,48,11,12,75,74,76,1406,7,0,3,52,24,3,1,79,33,10,10,14,0,0,201,2453,314,296,4,635,3,0,58,134,12,83,5,27,60,132,13,1,71,35,57,18,3,25,12,38,14,95,12,28,1,706,98,28,297,15,6,5,45,20,98,2,9,10,15,2,34,2,0,30,0,5,0,233,8,75,111,0,4,6,0,0,0,0,1,2,35,6,27,1,4,1,7,9085,4312,0,0,0,0,548,0,-90,13975,17298,103,43,31419,45274
Building of ships and boats,0,0,21,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,640,279,0,0,0,0,2894,0,-75,426,789,0,0,1215,4953
Manufacture of air and spacecraft and related machinery,2,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,0,2,0,0,16,0,0,0,0,0,0,0,2,5,2,2,0,2,0,68,0,1,0,1,0,3,5,2,1,0,11,0,1,0,0,0,0,0,3,12,0,0,0,0,2,0,0,0,0,7,2,0,1,0,0,2,1,1,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,504,639,0,0,0,0,2869,0,-60,4868,10631,216,92,15807,19759
Manufacture of other transport equipment - 30.2/4/9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,0,0,88,0,0,0,0,36,0,0,0,0,0,0,7,5,8,1,20,0,0,1,8,4,1,3,0,1,0,3,1,0,0,0,1,0,0,0,0,0,2,4,3,0,1,4,1,3,0,2,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,105,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,348,1881,0,0,0,0,47,0,-6,240,316,2,2,560,2830
Manufacture Of Furniture ,0,3,3,0,0,0,0,3,1,0,1,2,3,2,0,2,2,2,1,0,6,2,1,0,2,2,1,3,1,3,3,8,7,5,0,0,1,1,7,3,5,76,6,3,1,347,4,0,1,4,25,7,3,0,2,0,137,15,19,25,2,6,2,1,6,4,8,29,1,6,9,12,3,9,10,2,15,3,1,20,2,8,12,21,2,8,1,11,37,1,4,9,18,7,24,3,49,3,3,2,3,1,4,2,0,0,0,0,0,403,201,106,66,0,0,25,0,0,0,0,1,2,21,2,13,2,3,0,0,1984,2329,0,0,0,0,2183,796,181,524,347,34,14,919,8392
Other Manufacturing ,23,3,2,4,1,0,0,1,4,1,4,8,8,10,3,13,4,2,0,2,14,19,186,8,5,25,4,1,2,8,2,6,14,5,0,1,3,3,39,10,200,99,18,23,3,11,57,4,4,77,29,16,8,31,0,1,166,39,25,0,8,11,3,1,22,4,5,31,30,13,64,24,5,3,29,29,13,2,1,25,6,4,31,23,30,6,17,8,8,3,5,11,2,0,13,0,46,0,2,14,4,2,0,2,0,0,0,3,0,7,9,0,0,0,0,0,0,0,0,0,23,1,19,2,21,0,2,0,0,1903,65,0,0,0,0,340,138,15,2073,3850,455,3,6381,8842
Repair and maintenance of ships and boats,0,0,62,0,160,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,110,0,0,0,0,13,0,1,0,0,0,4,6,0,9,6,6,3,0,5,333,0,41,0,0,4,0,0,0,5,0,0,0,12,2,0,0,0,0,0,6,3,0,0,0,3,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,876,0,0,0,0,0,0,0,0,0,0,1,0,1,877
Repair and maintenance of aircraft and spacecraft,2,0,0,0,56,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,6,14,5,2,45,2,3,1795,2,7,1,6,943,11,0,0,0,0,0,0,11,4,84,0,0,10,0,197,37,0,3,10,0,3,10,34,0,0,0,0,3,0,0,1,2,0,141,139,0,11,0,4,0,2,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3638,0,0,0,0,0,0,0,0,0,0,0,0,0,3638
Rest of repair; Installation - 33.11-14/17/19/20,42,8,7,36,128,29,30,56,25,4,30,13,44,50,7,41,34,17,11,3,86,30,19,40,12,56,18,9,12,11,17,218,43,58,86,79,238,47,241,402,1002,880,193,344,423,58,117,36,33,307,315,133,51,10,33,0,3673,292,263,102,118,131,32,17,117,18,8,77,14,24,384,144,11,21,22,11,37,0,0,11,7,10,73,151,24,10,12,54,32,6,2,25,18,0,13,4,30,2,14,3,31,0,32,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,3,11,2,12,1,26,3,1,12444,0,0,0,0,0,0,0,-234,0,0,672,282,954,13164
"Electric power generation, transmission and distribution",374,9,87,27,40,136,11,225,94,17,102,96,144,149,53,180,27,53,37,7,68,574,97,585,98,253,144,20,56,51,143,392,245,305,242,359,295,30,146,97,446,385,192,169,31,75,77,18,19,134,25373,7540,440,39,45,2,1340,276,929,1230,247,589,7,89,120,162,169,697,65,48,312,448,45,472,80,235,113,1097,4,141,130,92,427,238,96,113,15,313,313,23,30,94,241,9,198,53,65,68,32,38,22,14,38,31,0,15,0,17,4,529,170,579,145,14,31,63,0,0,0,4,21,12,161,38,12,31,20,2,51,54575,14137,0,0,0,0,0,0,0,76,0,51,0,127,68839
Manufacture of gas; distribution of gaseous fuels through mains; steam and aircon supply,48,5,59,26,172,50,132,184,258,29,131,121,202,400,29,209,26,70,31,14,53,392,29,241,107,274,166,36,56,40,146,356,671,451,251,155,476,15,99,112,354,240,25,30,4,26,43,11,6,94,6700,4579,10,15,7,0,296,57,294,214,31,178,7,32,33,27,53,229,37,8,39,84,6,95,22,21,20,0,0,46,32,19,140,110,36,33,6,77,72,1,7,10,64,6,49,31,75,3,8,16,5,2,10,10,0,11,0,4,0,360,289,461,124,0,20,46,0,0,0,1,8,1,41,21,33,1,11,0,9,22556,13625,0,0,0,0,0,0,-1,0,0,44,0,44,36224
"Water Collection, Treatment And Supply ",64,1,2,2,5,10,3,9,35,19,24,9,26,44,3,43,9,9,2,4,8,26,8,25,8,31,17,6,10,6,18,30,22,13,11,35,17,1,12,11,2,20,3,7,1,20,9,0,1,3,41,21,115,4,33,0,7,1,24,42,0,14,0,1,0,6,4,9,1,4,4,11,2,7,271,0,31,0,0,5,1,2,3,22,8,5,1,15,15,1,3,26,2,4,32,2,14,0,3,6,0,1,3,5,0,16,0,0,0,278,84,104,56,0,15,36,0,0,0,0,1,3,27,1,4,0,5,0,2,2167,4764,0,0,0,0,0,0,10,0,0,3,0,3,6944
Sewerage ,2,0,4,0,5,3,0,19,6,2,8,1,6,6,2,2,1,2,1,0,5,8,2,2,4,19,6,1,1,2,4,6,3,3,3,2,5,0,4,2,3,3,1,4,0,2,1,0,0,3,2,0,5,1109,201,8,58,15,23,26,4,29,1,11,15,16,13,35,5,21,7,19,4,10,6,9,9,3,4,7,4,5,11,13,23,4,3,15,17,1,0,4,8,0,15,110,37,1,3,10,4,1,2,19,0,16,0,0,2,13,41,357,0,0,0,4,0,0,0,0,4,1,14,80,10,1,1,0,4,2703,4740,0,0,0,0,0,0,0,0,0,0,0,0,7443
"Waste Collection, Treatment And Disposal Activities; Materials Recovery ",9,0,17,0,11,2,1,41,20,2,8,3,12,18,3,6,2,5,38,2,6,17,5,7,6,25,6,4,6,1,13,6,16,5,108,6,4,0,4,4,8,11,3,7,0,9,6,0,2,4,6,3,9,363,462,0,164,52,98,70,10,86,16,41,25,29,38,112,10,34,28,66,4,2,22,29,27,13,15,19,16,9,33,59,65,17,7,48,25,7,10,122,29,18,16,300,50,17,5,14,40,4,6,56,0,1886,0,3,3,1064,20,142,0,0,0,2,0,0,0,2,8,16,14,221,8,7,2,4,4,6731,40,0,0,0,0,54,0,0,1022,2522,30,0,3574,10399
Remediation Activities And Other Waste Management Services ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,5,24,196,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,273,0,0,0,0,0,39,0,0,0,0,0,0,0,312
Construction,531,11,45,20,607,30,84,3,3,3,11,18,70,94,8,59,29,31,39,20,48,75,112,331,19,146,7,20,20,10,51,104,63,72,50,45,80,9,23,31,135,126,82,207,15,86,77,20,28,47,531,324,339,67,264,7,61046,477,3426,11205,57,552,478,336,970,365,320,1786,97,85,972,447,52,1489,2775,57,14541,7798,53,358,79,278,247,204,182,109,13,263,410,149,38,79,93,71,190,55,36,72,202,130,26,38,39,148,0,194,0,100,8,4441,232,647,264,21,46,114,0,95,0,0,17,8,152,40,10,33,50,2,154,124911,1548,0,0,0,0,143486,0,5677,0,0,932,1141,2073,277695
Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles ,751,38,17,4,39,18,6,135,86,9,97,56,91,99,23,32,86,30,13,6,47,111,83,36,9,32,9,16,373,37,69,466,34,50,59,58,268,40,160,112,588,3371,56,30,126,100,98,13,7,233,87,45,28,39,73,0,3556,3114,2314,1144,308,1806,154,171,295,276,124,453,358,74,429,646,96,533,622,66,278,9,10,185,64,80,65,308,245,46,7,1220,238,88,109,62,111,8,89,24,107,8,25,34,20,9,76,128,0,64,0,28,6,407,125,691,152,0,6,22,0,1,0,2,9,7,98,15,21,4,6,0,48,30507,18727,0,0,0,0,5129,0,0,392,974,226,197,1789,56152
"Wholesale Trade, Except Of Motor Vehicles And Motorcycles ",743,31,39,21,124,111,30,629,353,75,296,262,273,470,280,274,145,267,117,38,151,538,366,243,233,1450,102,185,494,211,538,731,304,297,770,576,1596,85,829,683,1574,2001,170,531,22,219,370,35,81,489,570,151,54,39,40,1,4055,743,1303,597,30,239,36,79,63,51,817,2512,490,80,806,305,16,138,84,50,103,11,2,41,18,40,148,425,293,54,15,137,106,11,33,74,80,24,143,32,220,17,21,52,30,12,46,65,0,29,0,6,0,1584,230,1994,154,0,7,40,0,0,0,1,20,8,89,36,45,5,10,2,54,40367,40861,2214,0,2214,0,2735,0,0,21835,18188,1446,305,41774,127951
"Retail Trade, Except Of Motor Vehicles And Motorcycles ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134441,0,0,0,0,0,-83,0,0,0,3142,1462,4604,138962
Rail transport,1,1,4,4,62,4,7,4,0,2,2,3,4,3,0,6,0,3,4,0,0,2,2,4,1,4,1,1,2,1,1,5,7,7,0,0,7,2,1,4,6,14,6,6,5,7,1,2,1,3,4,2,0,1,10,0,10,12,51,11,18,4,1,5,41,75,3,5,3,10,4,8,2,22,60,4,10,0,5,2,5,7,6,22,11,7,1,13,4,14,9,4,7,10,8,2,13,5,1,3,3,1,5,3,0,0,0,3,0,424,92,199,0,0,9,22,0,0,0,0,3,0,3,1,4,3,0,0,5,1533,10039,0,0,0,0,0,0,0,0,0,208,262,470,12042
"Land transport services and transport services via pipelines, excluding rail transport",73,12,0,15,40,379,8,375,241,42,282,256,280,175,140,282,148,37,53,22,175,272,232,121,57,205,26,72,92,73,19,151,297,521,141,46,258,8,129,100,86,136,6,27,10,99,38,1,8,72,15,20,9,46,941,4,1697,1344,10830,2052,92,2213,21,34,643,378,182,717,227,33,180,304,24,589,395,82,134,0,23,158,109,122,204,181,232,53,39,519,258,187,15,57,109,11,65,45,65,5,36,30,11,3,37,62,0,103,388,66,4,569,830,1203,490,0,0,23,0,0,0,2,55,5,54,34,17,2,2,1,8,36036,13036,0,0,0,0,389,0,0,0,0,890,1128,2018,51479
Water Transport ,0,0,45,0,25,5,1,0,0,0,2,0,1,7,0,11,0,0,5,0,0,2,12,7,0,0,0,0,1,0,2,3,6,4,4,3,8,1,3,1,6,18,0,0,4,1,7,0,0,3,2,0,0,1,7,0,52,39,137,33,7,4,2498,9,450,36,4,37,12,4,4,24,1,32,2,10,9,0,0,0,0,6,1,6,9,2,0,28,21,25,0,6,16,0,12,0,22,2,0,6,1,1,0,1,0,0,0,13,0,10,0,9,0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,3,3826,7794,0,0,0,0,236,0,0,0,0,2484,3008,5492,17348
Air Transport ,0,0,0,0,0,2,0,3,1,1,1,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,2,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,3,53,14953,0,0,0,0,0,0,0,0,0,2231,2645,4876,19882
Warehousing And Support Activities For Transportation ,12,1,10,1,18,7,2,9,6,5,11,5,14,21,4,20,15,4,65,5,5,5,48,16,3,10,3,9,17,27,37,37,21,13,30,13,32,4,25,10,42,85,8,63,3,16,14,2,5,16,77,66,22,19,46,2,634,543,7705,875,2240,1277,1081,183,8092,304,42,418,5,49,264,451,9,1119,488,130,243,0,60,35,14,91,152,162,20,49,0,305,439,1,28,152,249,2,240,14,61,17,19,20,13,8,22,41,0,6,0,812,15,159,0,0,0,0,0,0,0,1,0,2,1,18,204,11,21,7,4,1,25,30740,1260,0,0,0,0,0,0,0,0,0,2023,2574,4597,36597
Postal And Courier Activities ,26,3,0,2,55,4,10,14,16,3,17,21,17,188,8,55,87,5,14,3,9,41,12,84,8,72,3,6,66,11,173,8,18,50,19,35,44,2,4,9,21,55,2,22,2,11,6,0,2,7,31,11,3,22,50,1,248,216,1317,537,17,172,25,5,121,249,103,357,11,59,267,440,27,3751,2245,1237,358,0,37,363,118,172,175,129,112,45,4,136,167,8,19,83,105,21,106,12,219,11,15,13,17,16,12,62,0,0,0,14,9,1224,23,194,43,0,0,0,0,0,0,2,5,11,84,9,39,6,4,2,64,17137,736,0,0,0,0,0,0,0,0,0,801,1057,1858,19731
Accommodation ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,36,20348,0,0,0,0,0,0,0,0,0,3323,4478,7801,28185
Food And Beverage Service Activities ,6,0,6,1,20,2,1,87,3,5,9,1,10,28,4,8,3,3,3,0,3,5,3,0,1,1,1,1,7,1,3,11,1,9,4,3,1,1,25,4,1,26,8,6,1,6,2,1,1,4,34,11,2,0,11,0,115,23,29,1291,15,9,6,40,31,60,11,140,2,11,33,28,7,117,144,27,28,0,0,10,1,9,10,22,2,7,3,6,11,1,0,8,16,9,13,6,559,12,21,32,0,22,57,41,0,0,0,5,0,145,0,237,100,0,0,0,0,0,0,0,3,1,25,4,104,9,0,0,13,4086,76473,0,0,0,0,0,0,0,0,0,2481,3344,5825,86384
Publishing Activities ,0,6,0,1,0,1,0,6,0,1,4,4,7,16,2,18,2,5,10,2,4,10,35,12,2,5,2,2,12,15,54,27,24,6,5,9,28,2,6,11,32,64,4,29,0,15,16,1,5,11,122,23,22,0,19,0,51,57,86,65,6,19,5,14,72,15,12,47,1591,27,16,49,4,85,127,15,36,0,4,58,11,32,49,34,784,13,1,13,14,1,3,2,14,5,23,4,51,10,3,8,4,14,0,0,0,7,0,7,0,308,634,0,162,4,21,70,0,0,0,0,1,0,23,3,9,5,2,0,56,5577,4603,0,0,0,0,2084,0,-109,1224,1410,225,297,3156,15311
"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,169,52,1,2233,0,33,11,0,0,0,1,0,0,0,0,13,0,15,188,0,0,1,2,0,0,0,0,3,36,11,13,73,169,20,93,51,0,9,0,18,0,0,402,93,66,8,26,10,21,29,0,0,0,0,0,0,26,9,2,37,9,9,212,4197,9979,0,0,0,0,4594,0,-82,335,142,1857,2326,4660,23348
Telecommunications ,212,6,10,2,15,6,11,12,12,1,4,4,11,21,3,15,6,13,40,5,11,12,29,15,6,9,7,5,9,13,46,13,13,17,24,9,76,4,48,18,58,43,6,32,4,24,17,1,3,27,111,77,25,70,46,1,555,301,1988,804,47,261,67,83,439,345,172,693,45,1140,246,527,58,3094,1786,1681,420,472,90,407,122,655,199,132,745,113,21,234,390,64,48,169,214,28,39,52,90,19,99,72,30,15,31,97,0,19,0,40,29,1640,82,609,154,0,10,24,0,1,0,2,30,22,25,38,16,9,6,3,45,23537,17711,0,0,0,0,674,0,0,0,0,2710,3579,6289,48211
"Computer Programming, Consultancy And Related Activities ",0,3,6,4,254,9,34,61,49,4,25,19,47,77,21,109,36,11,49,17,38,59,66,173,7,118,15,30,29,40,373,73,24,19,115,91,21,32,43,53,234,295,61,610,36,49,78,12,47,58,357,348,118,0,104,3,2260,1192,2183,1133,353,692,736,934,241,636,566,880,46,362,1451,2034,378,3179,3574,2209,1175,0,120,545,379,917,955,425,694,420,29,529,554,275,129,227,372,30,330,273,193,146,53,115,66,53,111,345,0,23,0,26,51,1331,99,438,162,0,14,28,0,5,0,8,40,28,262,199,35,67,21,5,186,42191,128,0,0,0,0,28605,0,629,0,0,3056,4036,7092,78645
